,021,ALSEA R & BAY,26,11,8,3,3.1,13,15,3.2,0,18,4,8.1,069,NESTUCCA R & BAY,386,323,431,209,171,265,343,520,434,726,406,658,112,ABERNATHY CR (CLACK R),0.1,0.2,12,33,69,44,57,22,174,N FK SCAPPOOSE,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11
74,,,,,,,,,,,,,,,74.0,ROCK CK (SILETZ R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,77.0,SALMON R (COAST),37.0,33.0,20.0,6.0,5.0,8.0,14.0,40.0,9.0,35.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,78.0,SALMONBERRY R,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,79.0,SAND LAKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,80.0,SCHOONER CR (SILETZ R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,81.0,SILETZ R & BAY,150.0,148.0,118.0,69.0,83.0,158.0,134.0,128.0,106.0,283.0,311.0,283.0,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,82.0,N FK SILETZ,0.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,83.0,S FK SILETZ,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,84.0,SILTCOOS R & LK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,85.0,SIUSLAW R & BAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,86.0,N FK SIUSLAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,87.0,SIXES R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,89.0,SMITH R,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,90.0,N FK SMITH,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,91.0,SUTTON CR & LK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,92.0,SWEET CR (SIUSLAW R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,93.0,TAHKENITCH CR & LK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,94.0,TENMILE CR & LK (COOS CO),8.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,95.0,TENMILE CR (LANE CO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,96.0,THREE R,46.0,18.0,37.0,0.0,0.0,60.0,90.0,203.0,468.0,734.0,420.0,452.0,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,97.0,TILLAMOOK BAY,321.0,314.0,618.0,221.0,233.0,189.0,187.0,263.0,263.0,611.0,526.0,373.0,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,98.0,TILLAMOOK R,4.0,5.0,8.0,8.0,3.0,0.0,24.0,8.0,5.0,10.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,99.0,TRASK R,168.0,165.0,482.0,144.0,219.0,225.0,318.0,600.0,423.0,616.0,1068.0,573.0,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,100.0,N FK TRASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,101.0,S FK TRASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,102.0,UMPQUA R & BAY,2438.0,1880.0,1062.0,1122.0,921.0,1324.0,1289.0,3573.0,4632.0,2275.0,2124.0,846.0,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,103.0,N FK UMPQUA BELOW WINCHESTER DAM,248.0,145.0,101.0,150.0,119.0,222.0,215.0,372.0,528.0,364.0,142.0,150.0,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,104.0,S FK UMPQUA,9.0,0.0,6.0,0.0,3.0,0.0,9.0,18.0,48.0,67.0,62.0,33.0,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,105.0,WILSON R,84.0,65.0,65.0,18.0,30.0,21.0,55.0,67.0,128.0,123.0,87.0,116.0,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,106.0,S FK. WILSON R.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,107.0,LITTLE N FK (WILSON),0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,108.0,WINCHUCK R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,109.0,WOAHINK LK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,110.0,YACHATS R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,111.0,YAQUINA R & BAY,56.0,8.0,5.0,84.0,41.0,13.0,15.0,9.0,15.0,22.0,40.0,8.0,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,201.0,N FK UMPQUA FROM WINCHESTER TO ROCK CR,987.0,622.0,435.0,339.0,344.0,728.0,1653.0,2813.0,2101.0,1409.0,887.0,651.0,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,204.0,NEHALEM R ABOVE HWY 26/ELSIE,11.0,21.0,14.0,0.0,0.0,4.0,14.0,38.0,17.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,206.0,CALAPOOYA CR (UMPQUA R),34.0,8.0,19.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,207.0,LITTLE R (N. UMPQUA R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,219.0,N FK UMPQUA FROM ROCK CR TO SODA SPR (FLY AREA),8.0,0.0,5.0,0.0,0.0,0.0,3.0,12.0,12.0,6.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,224.0,NESKOWIN CR,54.0,8.0,2.0,0.0,0.0,0.0,9.0,18.0,24.0,9.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,225.0,ROGUE BAY UP TO ELEPHANT ROCK,1738.0,1461.0,953.0,846.0,657.0,986.0,457.0,930.0,1363.0,677.0,991.0,524.0,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,226.0,ROGUE R FROM ELEPHANT ROCK TO GRAVE CR,8529.0,7859.0,3355.0,1899.0,1601.0,2596.0,2102.0,2701.0,6021.0,1500.0,2689.0,739.0,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,227.0,ROGUE R FROM GRAVE CR TO GOLD RAY DAM,3540.0,2615.0,1881.0,494.0,1076.0,779.0,1105.0,1675.0,2038.0,1652.0,776.0,319.0,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,228.0,ROGUE R ABOVE GOLD RAY DAM,7263.0,2862.0,2315.0,738.0,679.0,1994.0,5600.0,9021.0,6924.0,6246.0,3311.0,804.0,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,240.0,ISTHMUS SLOUGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
113,,,,,,3.0,,3.0,,,3.0,4.0,,,,,,,,,,,,,,,,,113.0,ABIQUA CR (PUDDING R),0.0,14.0,3.0,6.0,26.0,18.0,9.0,15.0,,,,,,,,,,,
114,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,114.0,BEAR CR (CLATSOP CO),0.0,0.0,0.0,9.0,0.0,12.0,6.0,4.0,,,,,,,,,,,
115,,,,,,0.0,,40.0,,,0.0,0.0,,,,,,,,,,,,,,,,,115.0,BEAVER CR (COL CO),0.0,0.0,0.0,3.0,12.0,36.0,13.0,4.0,,,,,,,,,,,
116,,,,,,24.0,,125.0,,,49.0,266.0,,,,,,,,,,,,,,,,,116.0,BIG CR (CLATSOP CO),19.0,18.0,3.0,320.0,192.0,330.0,254.0,161.0,,,,,,,,,,,
117,,,,,,21.0,,7.0,,,5.0,11.0,,,,,,,,,,,,,,,,,117.0,BULLRUN R,16.0,6.0,0.0,12.0,9.0,12.0,10.0,25.0,,,,,,,,,,,
118,,,,,,0.0,,0.0,,,3.0,0.0,,,,,,,,,,,,,,,,,118.0,BUTTE CR (PUDDING R),3.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,,,,,,,,,,,
119,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,119.0,CALAPOOIA R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
120,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,120.0,CATHERINE CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
122,,,,,,1854.0,,1592.0,,,1608.0,1619.0,,,,,,,,,,,,,,,,,122.0,CLACKAMAS R BELOW N FK DAM,1924.0,1542.0,3268.0,993.0,2522.0,1439.0,3399.0,1257.0,,,,,,,,,,,
123,,,,,,6.0,,6.0,,,11.0,0.0,,,,,,,,,,,,,,,,,123.0,CLATSKANIE R,11.0,12.0,12.0,6.0,3.0,18.0,13.0,7.0,,,,,,,,,,,
