,021,ALSEA R & BAY,2811,3736,2023,2251,2501,2853,4309,4106,5031,8344,5081,4602,060,MIAMI R,41,50,68,12,27,14,24,81,51,108,94,61,103,DAM,9,9.1,5,11,9.2,20,15,10,89,34,29,133,EAGLE CR (COLUMBIA R),55,86,95,30,13,45,18,33,25,25.1,184,WENAHA R,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,2,232,BRIDGE TO ISLAND CITY BRIDGE,0.11
224.0,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,224.0,NESKOWIN CR,23.0,5.0,5.0,0.0,3.0,0.0,44.0,15.0,3.0,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0,,,,,,,,,,,,,,,,,,,,3348.0,,,,,,,,,225.0,ROGUE BAY UP TO ELEPHANT ROCK,6358.0,3420.0,1947.0,2177.0,1688.0,4926.0,3767.0,3745.0,8339.0,3321.0,1704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROGUE R FROM ELEPHANT ROCK TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,,,,,,,,,,,,,,,,,,,,635.0,,,,,,,,,226.0,GRAVE CR,1390.0,939.0,456.0,484.0,743.0,1734.0,1683.0,2089.0,3361.0,1747.0,869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROGUE R FROM GRAVE CR TO GOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0,,,,,,,,,,,,,,,,,,,,910.0,,,,,,,,,227.0,RAY DAM,2335.0,1970.0,1085.0,801.0,882.0,1480.0,2893.0,4099.0,5619.0,3502.0,1362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,228.0,ROGUE R ABOVE GOLD RAY DAM,100.0,33.0,0.0,0.0,0.0,36.0,60.0,96.0,164.0,103.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,,,,,,,,,,,,,,,,,,,,481.0,,,,,,,,,240.0,ISTHMUS SLOUGH,0.0,0.0,11.0,180.0,323.0,530.0,465.0,904.0,810.0,1098.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia River and Tributaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,112.0,ABERNATHY CR (CLACK R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,113.0,ABIQUA CR (PUDDING R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
